PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
202329,2010-11,00,0,LAC,20.0,711,445,17698,1948,4641,0.419737125619,543,1634,0.332313341493,911,1221,0.746109746109,982,3298,4280,879,678,397,863,1302,5350
