PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
200801,2006-07,00,0,NJN,23.0,73,8,547,79,148,0.533783783783,0,1,0.0,27,42,0.642857142857,36,48,84,14,18,5,26,51,185
