PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1629638,2019-20,00,0,NOP,21.0,399,83,8517,1298,3110,0.417363344051,604,1676,0.360381861575,405,534,0.758426966292,175,829,1004,945,272,166,485,654,3605
