PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1629121,2018-19,00,0,ATL,23.0,41,1,445,39,118,0.330508474576,25,76,0.328947368421,7,9,0.777777777777,11,52,63,67,14,5,28,46,110
