PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76009,1987-88,00,0,BOS,25.0,375,68,5982,514,1016,0.505905511811,7,13,0.538461538461,308,463,0.665226781857,581,944,1525,180,137,104,235,932,1343
