PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1630534,2022-23,00,0,UTA,23.0,215,96,4776,625,1398,0.447067238912,245,709,0.345557122708,134,183,0.732240437158,181,421,602,257,126,91,163,365,1629
