PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
201336,2007-08,00,0,MIA,24.0,19,0,226,21,77,0.272727272727,14,47,0.297872340425,32,33,0.969696969696,1,21,22,22,7,0,22,27,88
