PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
783,1984-85,00,0,SEA,25.0,731,404,16278,2873,5538,0.518779342723,55,170,0.323529411764,1501,2028,0.740138067061,1007,2403,3410,1384,644,285,1372,2298,7302
