PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76017,1981-82,00,0,BOS,23.0,1042,508,27755,4643,9905,0.468753154972,1002,2651,0.37797057714,1676,1980,0.846464646464,695,2073,2768,4199,1133,132,1566,2549,11964
