PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76266,1980-81,00,0,SDC,22.0,319,196,9372,1673,3445,0.485631349782,5,33,0.151515151515,735,1029,0.714285714285,826,1175,2001,818,387,124,638,981,4086
