PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
308,1994-95,00,0,PHL,22.0,139,42,2656,318,650,0.48923076923,1,7,0.142857142857,114,234,0.487179487179,228,297,525,94,95,87,112,298,751
