PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
202705,2011-12,00,0,NJN,23.0,200,50,3456,613,1371,0.44711889132,109,316,0.34493670886,257,342,0.751461988304,132,292,424,282,120,42,248,269,1592
