PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76260,1985-86,00,0,SAN,23.0,38,2,248,26,52,0.5,0,0,0.0,11,21,0.523809523809,12,41,53,7,4,12,22,57,63
