PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1628415,2017-18,00,0,MEM,22.0,507,480,14972,2704,6430,0.420528771384,929,2629,0.353366298972,956,1184,0.807432432432,393,1249,1642,1008,475,126,738,1681,7293
