PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76025,1988-89,00,0,SAC,24.0,70,6,789,114,258,0.441860465116,0,8,0.0,24,45,0.533333333333,52,93,145,23,17,20,30,109,252
