PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2349,1991-92,00,0,GOS,22.0,286,155,5754,1101,2126,0.517873941674,18,63,0.285714285714,322,508,0.633858267716,446,938,1384,257,135,177,378,713,2542
